id,unicode,X,Y,population,travellers,visitors
2319,3319,9903,4468,1,0,1
2320,3320,9961,4460,2,0,2
2321,3321,9928,4463,2,2,0
2322,3322,9891,4453,1,1,0
2323,3323,9892,4453,1,0,1
2324,3324,9942,4462,1,1,0
2325,3325,9920,4402,2,1,1
2326,3326,9903,4433,3,0,3
2327,3327,9945,4424,2,2,0
2328,3328,9942,4423,2,1,1
2329,3329,9933,4472,1,0,1
2330,3330,9893,4439,1,1,0
2331,3331,9958,4427,2,0,2
2332,3332,9903,4458,3,2,1
2333,3333,9907,4471,2,1,1
2334,3334,9898,4423,2,0,2
2335,3335,9937,4430,3,1,2
2336,3336,9949,4410,2,0,2
2337,3337,9919,4414,1,1,0
2338,3338,9959,4425,1,0,1
2339,3339,9904,4467,1,0,1
2340,3340,9942,4417,3,2,1
2341,3341,9941,4428,1,0,1
2342,3342,9966,4464,1,0,1
2343,3343,9985,4468,3,2,1
2344,3344,9984,4469,1,0,1
2345,3345,9962,4446,4,1,3
2346,3346,9900,4478,2,0,2
2347,3347,9901,4478,4,1,3
2348,3348,9916,4471,5,2,3
2349,3349,9948,4454,2,2,0
2350,3350,9906,4465,1,0,1
2351,3351,9913,4415,5,1,4
2352,3352,9946,4461,1,0,1
2353,3353,9908,4474,2,1,1
2354,3354,9935,4411,1,0,1
2355,3355,9945,4473,3,2,1
2356,3356,9897,4449,1,0,1
2357,3357,9954,4484,1,1,0
2358,3358,9913,4428,5,0,5
2359,3359,9927,4469,5,0,5
2360,3360,9901,4425,2,0,2
2361,3361,9903,4415,2,1,1
2362,3362,9980,4468,1,1,0
2363,3363,9979,4468,1,0,1
2364,3364,9923,4466,5,1,4
2365,3365,9900,4436,1,0,1
2366,3366,9940,4429,2,0,2
2367,3367,9932,4460,7,0,7
2368,3368,9933,4423,3,1,2
2369,3369,9929,4422,6,0,6
2370,3370,9916,4415,2,1,1
2371,3371,9903,4482,1,0,1
2372,3372,9900,4419,4,2,2
2373,3373,9940,4433,3,0,3
2374,3374,9940,4421,4,3,1
2375,3375,9940,4468,1,0,1
2376,3376,9914,4468,9,4,5
2377,3377,9900,4464,3,1,2
2378,3378,9903,4465,11,5,6
2379,3379,9953,4445,3,0,3
2380,3380,9953,4432,1,0,1
2381,3381,9943,4449,1,0,1
2382,3382,9930,4464,2,0,2
2383,3383,9900,4435,2,0,2
2384,3384,9944,4430,2,1,1
2385,3385,9926,4422,8,2,6
2386,3386,9945,4437,4,2,2
2387,3387,9910,4467,2,0,2
2388,3388,9947,4466,7,2,5
2389,3389,9909,4422,3,3,0
2390,3390,9915,4421,3,0,3
2391,3391,9943,4433,2,0,2
2392,3392,9950,4423,1,0,1
2393,3393,9927,4468,8,1,7
2394,3394,9906,4477,1,0,1
2395,3395,9910,4478,2,1,1
2396,3396,9901,4457,1,1,0
2397,3397,9901,4461,4,3,1
2398,3398,9927,4473,1,0,1
2399,3399,9908,4415,4,2,2
2400,3400,9947,4451,1,0,1
2401,3401,9905,4429,2,1,1
2402,3402,9922,4468,1,1,0
2403,3403,9917,4475,2,0,2
2404,3404,9911,4427,12,9,3
2405,3405,9926,4420,2,0,2
2406,3406,9941,4455,2,0,2
2407,3407,9942,4425,4,2,2
2408,3408,9905,4455,2,1,1
2409,3409,9945,4454,2,0,2
2410,3410,9946,4454,1,1,0
2411,3411,9925,4422,3,1,2
2412,3412,9930,4424,3,0,3
2413,3413,9909,4432,2,1,1
2414,3414,9944,4414,3,0,3
2415,3415,9894,4424,2,0,2
2416,3416,9923,4471,3,0,3
2417,3417,9902,4469,3,0,3
2418,3418,9904,4463,1,1,0
2419,3419,9925,4415,1,1,0
2420,3420,9893,4408,3,0,3
2421,3421,9893,4449,1,0,1
2422,3422,9899,4464,11,4,7
2423,3423,9953,4428,1,1,0
2424,3424,9950,4429,3,1,2
2425,3425,9952,4448,2,0,2
2426,3426,9947,4434,1,0,1
2427,3427,9901,4460,2,2,0
2428,3428,9939,4476,1,0,1
2429,3429,9893,4419,1,0,1
2430,3430,9908,4480,1,0,1
2431,3431,9963,4493,7,4,3
2432,3432,9962,4493,3,1,2
2433,3433,9964,4495,2,0,2
2434,3434,9910,4469,1,0,1
2435,3435,9904,4471,1,0,1
2436,3436,9916,4478,1,0,1
2437,3437,9943,4452,4,0,4
2438,3438,9912,4487,2,2,0
2439,3439,9925,4418,7,5,2
2440,3440,9915,4473,1,0,1
2441,3441,9931,4472,1,0,1
2442,3442,9921,4416,2,1,1
2443,3443,9889,4418,4,2,2
2444,3444,9918,4396,1,0,1
2445,3445,9940,4439,1,0,1
2446,3446,9910,4479,1,0,1
2447,3447,9897,4427,2,2,0
2448,3448,9957,4436,1,1,0
2449,3449,9948,4436,3,1,2
2450,3450,9949,4435,1,0,1
2451,3451,9953,4441,3,1,2
2452,3452,9926,4417,6,1,5
2453,3453,9947,4443,2,0,2
2454,3454,9926,4471,2,0,2
2455,3455,9905,4425,2,0,2
2456,3456,9887,4423,1,0,1
2457,3457,9908,4438,4,1,3
2458,3458,9950,4437,8,2,6
2459,3459,9888,4419,1,1,0
2460,3460,9894,4488,1,1,0
2461,3461,9898,4429,2,0,2
2462,3462,9940,4485,1,1,0
2463,3463,9957,4446,4,0,4
2464,3464,9916,4468,3,0,3
2465,3465,9903,4473,2,0,2
2466,3466,9892,4492,1,1,0
2467,3467,9890,4492,1,0,1
2468,3468,9948,4471,7,3,4
2469,3469,9938,4468,2,1,1
2470,3470,9934,4471,4,2,2
2471,3471,9939,4455,2,0,2
2472,3472,9928,4476,1,0,1
2473,3473,9935,4417,2,2,0
2474,3474,9932,4418,7,6,1
2475,3475,9897,4419,1,0,1
2476,3476,9897,4420,1,1,0
2477,3477,9894,4425,1,0,1
2478,3478,9928,4466,2,0,2
2479,3479,9945,4489,1,0,1
2480,3480,9947,4413,4,2,2
2481,3481,9949,4452,1,1,0
2482,3482,9931,4419,1,0,1
2483,3483,9906,4418,1,1,0
2484,3484,9907,4426,5,2,3
2485,3485,9900,4457,1,1,0
2486,3486,9899,4456,1,0,1
2487,3487,9899,4426,2,2,0
2488,3488,9931,4459,4,3,1
2489,3489,9931,4460,3,1,2
2490,3490,9943,4421,2,1,1
2491,3491,9921,4467,3,0,3
2492,3492,9956,4433,2,1,1
2493,3493,9910,4516,1,0,1
2494,3494,9952,4439,2,1,1
2495,3495,9957,4431,2,1,1
2496,3496,9953,4427,1,0,1
2497,3497,9947,4449,2,0,2
2498,3498,9946,4447,3,2,1
2499,3499,9932,4464,3,3,0
2500,3500,9949,4482,1,0,1
2501,3501,9950,4483,1,1,0
2502,3502,9955,4486,2,1,1
2503,3503,9961,4490,3,1,2
2504,3504,9948,4455,3,1,2
2505,3505,9899,4462,2,1,1
2506,3506,9958,4415,1,0,1
2507,3507,9955,4467,1,1,0
2508,3508,9902,4479,3,2,1
2509,3509,9907,4438,2,0,2
2510,3510,9901,4428,1,1,0
2511,3511,9905,4420,2,1,1
2512,3512,9945,4487,2,0,2
2513,3513,9912,4473,1,0,1
2514,3514,9958,4445,1,1,0
2515,3515,9946,4425,1,1,0
2516,3516,9939,4414,1,1,0
2517,3517,9939,4418,1,0,1
2518,3518,9927,4409,2,2,0
2519,3519,9898,4421,6,3,3
2520,3520,9888,4425,2,0,2
2521,3521,9903,4439,2,0,2
2522,3522,9917,4396,1,0,1
2523,3523,9909,4472,3,1,2
2524,3524,9909,4421,1,0,1
2525,3525,9944,4448,4,0,4
2526,3526,9951,4469,1,0,1
2527,3527,9932,4473,3,1,2
2528,3528,9932,4474,1,1,0
2529,3529,9942,4485,1,0,1
2530,3530,9953,4482,1,0,1
2531,3531,9952,4463,1,0,1
2532,3532,9886,4422,3,1,2
2533,3533,9955,4454,1,0,1
2534,3534,9976,4458,1,0,1
2535,3535,9912,4470,7,0,7
2536,3536,9958,4420,1,0,1
2537,3537,9914,4421,4,0,4
2538,3538,9906,4422,1,0,1
2539,3539,9918,4470,2,0,2
2540,3540,9849,4500,1,0,1
2541,3541,9960,4493,1,0,1
2542,3542,9951,4435,1,1,0
2543,3543,9943,4476,1,0,1
2544,3544,9940,4424,2,0,2
2545,3545,9911,4465,2,0,2
2546,3546,9896,4471,1,0,1
2547,3547,9986,4466,1,1,0
2548,3548,9896,4451,2,0,2
2549,3549,9946,4449,1,1,0
2550,3550,9970,4476,1,0,1
2551,3551,9957,4402,1,0,1
2552,3552,9894,4444,1,0,1
2553,3553,9946,4450,4,0,4
2554,3554,9949,4462,1,0,1
2555,3555,9912,4426,2,2,0
2556,3556,9906,4473,2,2,0
2557,3557,9939,4417,1,0,1
2558,3558,9956,4436,3,1,2
2559,3559,9948,4491,1,0,1
2560,3560,9938,4433,3,1,2
2561,3561,9898,4413,1,1,0
2562,3562,9958,4491,1,0,1
2563,3563,9949,4456,5,2,3
2564,3564,9919,4419,4,3,1
2565,3565,9926,4418,1,0,1
2566,3566,9951,4442,2,0,2
2567,3567,9942,4464,2,0,2
2568,3568,9954,4461,5,3,2
2569,3569,9931,4417,1,0,1
2570,3570,9906,4478,1,0,1
2571,3571,9926,4476,1,0,1
2572,3572,9899,4413,3,1,2
2573,3573,9897,4414,4,2,2
2574,3574,9961,4468,1,0,1
2575,3575,9991,4471,1,0,1
2576,3576,9954,4448,1,0,1
2577,3577,9919,4467,1,0,1
2578,3578,9975,4429,1,0,1
2579,3579,9909,4481,1,0,1
2580,3580,9956,4408,1,0,1
2581,3581,9911,4467,1,0,1
2582,3582,9945,4455,1,1,0
2583,3583,9907,4463,1,1,0
2584,3584,9929,4458,1,0,1
2585,3585,9903,4472,1,0,1
2586,3586,9928,4468,1,0,1
2587,3587,9955,4441,3,1,2
2588,3588,9896,4418,3,1,2
2589,3589,9942,4429,1,0,1
2590,3590,9901,4467,2,0,2
2591,3591,9898,4427,2,1,1
2592,3592,9941,4486,4,2,2
2593,3593,9925,4413,1,1,0
2594,3594,9942,4413,1,1,0
2595,3595,9882,4407,2,1,1
2596,3596,9889,4411,2,1,1
2597,3597,9951,4441,4,2,2
2598,3598,9905,4466,1,0,1
2599,3599,9900,4406,1,1,0
2600,3600,9948,4469,1,0,1
2601,3601,9903,4457,3,1,2
2602,3602,9907,4472,1,0,1
2603,3603,9960,4494,1,1,0
2604,3604,9962,4494,2,1,1
2605,3605,9939,4468,2,0,2
2606,3606,9901,4465,2,0,2
2607,3607,9948,4464,1,0,1
2608,3608,9947,4463,5,2,3
2609,3609,9930,4475,1,0,1
2610,3610,9932,4468,2,1,1
2611,3611,9889,4417,1,1,0
2612,3612,9889,4415,2,1,1
2613,3613,9938,4415,1,1,0
2614,3614,9908,4467,4,1,3
2615,3615,9943,4425,1,0,1
2616,3616,9948,4496,2,1,1
2617,3617,9942,4471,1,0,1
2618,3618,9910,4480,2,0,2
2619,3619,9914,4476,1,1,0
2620,3620,9944,4413,1,1,0
2621,3621,9940,4416,1,0,1
2622,3622,9949,4451,3,0,3
2623,3623,9928,4422,2,0,2
2624,3624,9918,4469,2,0,2
2625,3625,9917,4469,2,1,1
2626,3626,9951,4434,1,0,1
2627,3627,9947,4418,1,0,1
2628,3628,9887,4495,1,1,0
2629,3629,9952,4429,1,0,1
2630,3630,9919,4418,4,2,2
2631,3631,9947,4425,1,0,1
2632,3632,9947,4462,4,1,3
2633,3633,9961,4446,2,0,2
2634,3634,9956,4412,1,0,1
2635,3635,9942,4486,2,0,2
2636,3636,9910,4472,2,0,2
2637,3637,9943,4434,2,1,1
2638,3638,9905,4468,2,2,0
2639,3639,9933,4466,1,1,0
2640,3640,9944,4466,1,1,0
2641,3641,9903,4479,2,0,2
2642,3642,9944,4431,1,0,1
2643,3643,9921,4479,1,0,1
2644,3644,9903,4420,3,1,2
2645,3645,9933,4469,1,1,0
2646,3646,9940,4420,1,1,0
2647,3647,9935,4419,1,0,1
2648,3648,9943,4420,1,0,1
2649,3649,9891,4422,1,0,1
2650,3650,9946,4478,1,1,0
2651,3651,9943,4473,1,0,1
2652,3652,9987,4470,1,0,1
2653,3653,9959,4458,1,0,1
2654,3654,9920,4474,1,0,1
2655,3655,9923,4474,1,0,1
2656,3656,9900,4466,1,1,0
2657,3657,9925,4406,1,0,1
2658,3658,9951,4468,1,0,1
2659,3659,9925,4475,1,0,1
2660,3660,9941,4474,1,0,1
2661,3661,9965,4421,1,0,1
2662,3662,9947,4446,1,0,1
2663,3663,9931,4418,2,0,2
2664,3664,9944,4477,1,0,1
2665,3665,9936,4423,6,2,4
2666,3666,9953,4468,4,1,3
2667,3667,9953,4444,2,1,1
2668,3668,9920,4477,2,1,1
2669,3669,9900,4481,1,0,1
2670,3670,9889,4493,1,1,0
2671,3671,9886,4494,1,0,1
2672,3672,9954,4469,1,0,1
2673,3673,9911,4412,1,0,1
2674,3674,9923,4422,2,1,1
2675,3675,9902,4437,1,0,1
2676,3676,9942,4460,1,1,0
2677,3677,9919,4478,1,0,1
2678,3678,9908,4410,1,1,0
2679,3679,9908,4413,1,0,1
2680,3680,9910,4428,7,1,6
2681,3681,9948,4434,2,0,2
2682,3682,9922,4472,1,1,0
2683,3683,9898,4451,5,2,3
2684,3684,9897,4450,2,0,2
2685,3685,9923,4467,1,1,0
2686,3686,9923,4470,3,1,2
2687,3687,9893,4438,2,0,2
2688,3688,9973,4498,3,1,2
2689,3689,9921,4471,2,2,0
2690,3690,9936,4466,3,0,3
2691,3691,9899,4475,1,0,1
2692,3692,9919,4471,1,1,0
2693,3693,9899,4472,1,0,1
2694,3694,9942,4435,1,1,0
2695,3695,9942,4416,1,1,0
2696,3696,9943,4413,1,0,1
2697,3697,9901,4427,1,0,1
2698,3698,9897,4431,1,0,1
2699,3699,9953,4465,1,1,0
2700,3700,9907,4450,5,1,4
2701,3701,9911,4483,1,1,0
2702,3702,9916,4414,1,0,1
2703,3703,9908,4427,2,0,2
2704,3704,9894,4420,1,0,1
2705,3705,9945,4447,1,0,1
2706,3706,9948,4462,1,0,1
2707,3707,9899,4459,2,0,2
2708,3708,9900,4459,2,0,2
2709,3709,9891,4419,1,0,1
2710,3710,9945,4432,1,1,0
2711,3711,9950,4441,1,0,1
2712,3712,9935,4478,1,0,1
2713,3713,9941,4481,1,1,0
2714,3714,9948,4483,1,0,1
2715,3715,9899,4420,1,0,1
2716,3716,9932,4465,2,1,1
2717,3717,9951,4488,1,0,1
2718,3718,9933,4468,2,2,0
2719,3719,9964,4431,1,1,0
2720,3720,9941,4448,2,0,2
2721,3721,9945,4414,1,0,1
2722,3722,9945,4430,1,0,1
2723,3723,9946,4435,2,0,2
2724,3724,9943,4448,1,0,1
2725,3725,9965,4431,1,0,1
2726,3726,9904,4415,1,0,1
2727,3727,9920,4469,1,0,1
2728,3728,9896,4475,1,0,1
2729,3729,9913,4472,1,0,1
2730,3730,9921,4422,2,0,2
2731,3731,9907,4461,1,0,1
2732,3732,9900,4418,1,0,1
2733,3733,9900,4433,1,0,1
2734,3734,9913,4465,1,0,1
2735,3735,9950,4431,1,0,1
2736,3736,9893,4420,1,1,0
2737,3737,9923,4468,3,2,1
2738,3738,9941,4424,2,0,2
2739,3739,9951,4464,1,0,1
2740,3740,9902,4459,1,0,1
2741,3741,9960,4448,1,0,1
2742,3742,9918,4473,1,0,1
2743,3743,9937,4476,1,0,1
2744,3744,9931,4474,1,0,1
2745,3745,9900,4434,2,0,2
2746,3746,9905,4422,12,3,9
2747,3747,9942,4469,1,1,0
2748,3748,9947,4492,2,0,2
2749,3749,9909,4479,2,1,1
2750,3750,9906,4455,1,0,1
2751,3751,9928,4409,1,0,1
2752,3752,9923,4416,1,0,1
2753,3753,9902,4461,1,1,0
2754,3754,9887,4410,2,2,0
2755,3755,9887,4411,1,0,1
2756,3756,9915,4470,1,0,1
2757,3757,9903,4427,1,1,0
2758,3758,9931,4468,1,0,1
2759,3759,9963,4494,2,1,1
2760,3760,9964,4493,1,0,1
2761,3761,9941,4430,2,1,1
2762,3762,9947,4430,1,0,1
2763,3763,9946,4456,1,1,0
2764,3764,9901,4434,2,0,2
2765,3765,9904,4436,2,0,2
2766,3766,9881,4404,1,0,1
2767,3767,9889,4414,1,1,0
2768,3768,9910,4434,5,1,4
2769,3769,9944,4458,1,0,1
2770,3770,9918,4398,1,0,1
2771,3771,9954,4478,1,0,1
2772,3772,9940,4425,5,0,5
2773,3773,9922,4416,1,0,1
2774,3774,9895,4450,1,0,1
2775,3775,9952,4449,1,0,1
2776,3776,9900,4429,1,0,1
2777,3777,9934,4473,1,0,1
2778,3778,9898,4448,1,0,1
2779,3779,9894,4421,1,1,0
2780,3780,9893,4421,1,0,1
2781,3781,9947,4433,2,0,2
2782,3782,9919,4416,2,0,2
2783,3783,9898,4430,1,0,1
2784,3784,9912,4454,1,0,1
2785,3785,9957,4443,1,0,1
2786,3786,9866,4405,1,0,1
2787,3787,9952,4471,1,1,0
2788,3788,9960,4428,1,1,0
2789,3789,9940,4481,1,0,1
2790,3790,9947,4497,2,0,2
2791,3791,9963,4447,1,0,1
2792,3792,9893,4425,1,0,1
2793,3793,9893,4409,1,1,0
2794,3794,9894,4426,2,1,1
2795,3795,9914,4475,1,1,0
2796,3796,9933,4480,1,1,0
2797,3797,9938,4440,2,0,2
2798,3798,9918,4475,2,0,2
2799,3799,9901,4463,2,0,2
2800,3800,9905,4408,1,0,1
2801,3801,9902,4417,1,0,1
2802,3802,9917,4466,1,1,0
2803,3803,9918,4467,1,0,1
2804,3804,9887,4493,1,0,1
2805,3805,9942,4454,1,1,0
2806,3806,9964,4402,1,0,1
2807,3807,9909,4488,1,0,1
2808,3808,9900,4417,1,0,1
2809,3809,9940,4427,1,0,1
2810,3810,9985,4464,1,0,1
2811,3811,9950,4474,2,1,1
2812,3812,9941,4484,1,0,1
2813,3813,9950,4472,1,1,0
2814,3814,9920,4418,4,1,3
2815,3815,9945,4474,2,1,1
2816,3816,9903,4434,1,0,1
2817,3817,9924,4417,1,0,1
2818,3818,9937,4480,1,1,0
2819,3819,9898,4441,2,0,2
2820,3820,9940,4418,2,2,0
2821,3821,9946,4480,1,1,0
2822,3822,9933,4460,1,0,1
2823,3823,9900,4477,1,1,0
2824,3824,9935,4469,1,1,0
2825,3825,9882,4406,1,1,0
2826,3826,9875,4403,1,0,1
2827,3827,9906,4475,1,0,1
2828,3828,9932,4480,2,0,2
2829,3829,9943,4464,1,0,1
2830,3830,9953,4447,1,0,1
2831,3831,9917,4423,1,1,0
2832,3832,9953,4438,1,1,0
2833,3833,9909,4468,1,0,1
2834,3834,9900,4467,1,0,1
2835,3835,9931,4470,1,0,1
2836,3836,9954,4489,1,1,0
2837,3837,9934,4470,1,0,1
2838,3838,9929,4473,1,1,0
2839,3839,9961,4492,1,0,1
2840,3840,9974,4499,1,1,0
2841,3841,9898,4438,2,0,2
2842,3842,9941,4467,1,0,1
2843,3843,9957,4449,3,0,3
2844,3844,9949,4409,1,0,1
2845,3845,9933,4475,1,0,1
2846,3846,9956,4438,1,0,1
2847,3847,9935,4421,1,0,1
2848,3848,9904,4423,1,0,1
2849,3849,9945,4427,1,0,1
2850,3850,9904,4462,2,2,0
2851,3851,9963,4430,1,0,1
2852,3852,9951,4436,1,0,1
2853,3853,9887,4424,1,1,0
2854,3854,9880,4404,1,1,0
2855,3855,9874,4406,1,0,1
2856,3856,9898,4425,1,0,1
2857,3857,9900,4424,2,0,2
2858,3858,9935,4416,2,0,2
2859,3859,9953,4439,1,0,1
2860,3860,9951,4463,1,0,1
2861,3861,9909,4480,1,1,0
2862,3862,9960,4449,2,0,2
2863,3863,9959,4448,1,1,0
2864,3864,9960,4447,2,0,2
2865,3865,9950,4462,1,0,1
2866,3866,9951,4402,1,0,1
2867,3867,9956,4468,1,0,1
2868,3868,9908,4476,3,0,3
2869,3869,9904,4435,2,0,2
2870,3870,9933,4465,1,0,1
2871,3871,9942,4481,1,0,1
2872,3872,9903,4417,2,1,1
2873,3873,9893,4427,2,0,2
2874,3874,9899,4429,1,1,0
2875,3875,9895,4429,1,1,0
2876,3876,9952,4444,1,0,1
2877,3877,9919,4468,1,0,1
2878,3878,9951,4461,1,1,0
2879,3879,9932,4458,1,0,1
2880,3880,9896,4426,2,1,1
2881,3881,9890,4504,1,0,1
2882,3882,9941,4485,1,1,0
2883,3883,9945,4433,1,1,0
2884,3884,9985,4467,2,1,1
2885,3885,9899,4419,1,1,0
2886,3886,9943,4422,1,0,1
2887,3887,9943,4474,1,1,0
2888,3888,9942,4466,1,0,1
2889,3889,9965,4430,1,1,0
2890,3890,9966,4429,1,0,1
2891,3891,9951,4467,2,1,1
2892,3892,9959,4469,1,0,1
2893,3893,9943,4447,2,0,2
2894,3894,9905,4454,1,0,1
2895,3895,9943,4432,1,0,1
2896,3896,9949,4453,1,0,1
2897,3897,9948,4452,2,2,0
2898,3898,9941,4493,1,0,1
2899,3899,9896,4432,1,0,1
2900,3900,9867,4402,1,1,0
2901,3901,9866,4404,1,0,1
2902,3902,9902,4478,2,0,2
2903,3903,9905,4449,1,0,1
2904,3904,9961,4408,1,0,1
2905,3905,9938,4474,1,1,0
2906,3906,9952,4416,1,0,1
2907,3907,9894,4450,1,1,0
2908,3908,9908,4429,1,0,1
2909,3909,9940,4469,2,0,2
2910,3910,9958,4428,1,1,0
2911,3911,9913,4486,1,1,0
2912,3912,9888,4412,1,0,1
2913,3913,9941,4426,1,0,1
2914,3914,9895,4411,1,1,0
2915,3915,9895,4410,1,0,1
2916,3916,9900,4465,1,0,1
2917,3917,9901,4454,1,0,1
2918,3918,9926,4411,1,1,0
2919,3919,9947,4468,1,0,1
2920,3920,9944,4461,1,0,1
2921,3921,9944,4459,1,1,0
2922,3922,9930,4477,1,0,1
2923,3923,9946,4430,2,0,2
2924,3924,9946,4464,1,0,1
2925,3925,9949,4465,2,2,0
2926,3926,9951,4447,2,0,2
2927,3927,9929,4463,2,0,2
2928,3928,9900,4452,1,0,1
2929,3929,9961,4489,1,0,1
2930,3930,9960,4466,1,1,0
2931,3931,9911,4423,1,0,1
2932,3932,9896,4433,1,0,1
2933,3933,9894,4428,1,1,0
2934,3934,9924,4479,1,0,1
2935,3935,9933,4422,1,0,1
2936,3936,9911,4469,1,1,0
2937,3937,9901,4475,1,0,1
2938,3938,9985,4469,1,0,1
2939,3939,9914,4424,5,3,2
2940,3940,9959,4424,1,0,1
2941,3941,9900,4426,1,0,1
2942,3942,9951,4448,1,0,1
2943,3943,9945,4431,1,0,1
2944,3944,9943,4435,1,0,1
2945,3945,9917,4393,1,0,1
2946,3946,9918,4405,1,1,0
2947,3947,9934,4422,2,1,1
2948,3948,9942,4476,1,0,1
2949,3949,9922,4480,1,1,0
2950,3950,9900,4423,1,0,1
2951,3951,9962,4469,1,1,0
2952,3952,9963,4470,1,0,1
2953,3953,9939,4415,1,1,0
2954,3954,9936,4467,1,0,1
2955,3955,9943,4490,1,1,0
2956,3956,9938,4500,1,0,1
2957,3957,9933,4464,2,0,2
2958,3958,9916,4392,1,0,1
2959,3959,9946,4432,1,1,0
2960,3960,9899,4432,1,0,1
2961,3961,9906,4423,1,0,1
2962,3962,9917,4418,1,1,0
2963,3963,9929,4411,1,0,1
2964,3964,9941,4464,1,0,1
2965,3965,9929,4468,1,0,1
2966,3966,9927,4407,1,0,1
2967,3967,9960,4471,1,0,1
2968,3968,9943,4472,2,1,1
2969,3969,9899,4443,1,0,1
2970,3970,9893,4440,1,0,1
2971,3971,9953,4463,1,1,0
2972,3972,9920,4479,1,0,1
2973,3973,9918,4420,1,0,1
2974,3974,9935,4422,1,0,1
2975,3975,9872,4402,1,0,1
2976,3976,9939,4470,1,0,1
2977,3977,9934,4472,3,2,1
2978,3978,9979,4470,1,1,0
2979,3979,9980,4470,1,0,1
2980,3980,9909,4464,1,0,1
2981,3981,9899,4463,1,0,1
2982,3982,9904,4481,1,0,1
2983,3983,9955,4490,1,1,0
2984,3984,9952,4441,1,0,1
2985,3985,9958,4425,1,1,0
2986,3986,9962,4422,1,0,1
2987,3987,9939,4432,1,0,1
2988,3988,9946,4434,1,0,1
2989,3989,9894,4439,1,0,1
2990,3990,9940,4434,1,0,1
2991,3991,9935,4415,2,0,2
2992,3992,9908,4412,1,1,0
2993,3993,9944,4472,1,0,1
2994,3994,9909,4467,1,0,1
2995,3995,9945,4461,1,0,1
2996,3996,9903,4456,1,0,1
2997,3997,9926,4413,1,1,0
2998,3998,9892,4426,1,1,0
2999,3999,9962,4496,1,0,1
3000,4000,9927,4417,1,1,0
3001,4001,9946,4420,1,0,1
3002,4002,9919,4410,1,1,0
3003,4003,9904,4469,1,0,1
3004,4004,9968,4420,1,0,1
3005,4005,9915,4410,1,0,1
3006,4006,9903,4477,1,1,0
3007,4007,9896,4415,1,1,0
3008,4008,9904,4446,1,1,0
3009,4009,9949,4494,1,1,0
3010,4010,9948,4494,2,1,1
3011,4011,9948,4495,2,1,1
3012,4012,9947,4495,1,0,1
3013,4013,9953,4442,1,0,1
3014,4014,9947,4477,1,0,1
3015,4015,9945,4486,2,0,2
3016,4016,9965,4447,1,0,1
3017,4017,9927,4477,1,0,1
3018,4018,9913,4422,1,0,1
3019,4019,9959,4485,1,1,0
3020,4020,9966,4495,1,0,1
3021,4021,9945,4445,1,0,1
3022,4022,9936,4470,1,1,0
3023,4023,9896,4438,1,0,1
3024,4024,9905,4415,1,1,0
3025,4025,9951,4471,1,0,1
